,AA,AXP,BA,BAC,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,PFE,PG,T,TRV,UNH,UTX,VZ,WMT,XOM
2012-03-28,-0.0435643564356,0.0352941176471,-0.009062199643,-0.00715746421268,-0.0435275233689,0.0281831907398,-0.0186401390767,0.00635551142006,0.0053965274519,-0.00309119010819,0.00225594749795,0.00526777875329,0.0126809785322,0.000754147812971,0.01328,0.0254820936639,0.021682567216,0.00373851741081,-0.00519450536766,0.0162803532009,0.00877763328999,0.02931283037,-0.000154990700558,-0.0150451354062,0.00438827453045,0.0270982310877,-0.0144764757269,-0.0380724174654,0.0105513955071,-0.00168208578638
2012-03-29,0.0020325203252,0.0104721334753,0.00222934373694,-0.00732217573222,-0.00386809786288,0.0318987341772,0.0142447324167,0.0100040016006,-0.00656660412758,0.00520833333333,0.00452209660843,0.0210196779964,0.013526954446,0.00938438438438,0.0167175695226,0.022969837587,0.0333909038572,0.0191955138574,0.00220162224797,0.011068068622,0.00388978930308,0.0317766008666,-0.00755822921487,-0.0157824042982,0.0116917626218,0.0784165881244,0.00301848824047,-0.0400534045394,0.00288870008496,0.00884098340802
2012-03-30,-0.00905432595573,0.0106571936057,0.00543024227235,-0.0285423037717,-0.0121217905889,0.0301507537688,0.00793650793651,0.00516180266031,0.00302395906025,0.0146366962886,0.0154607297464,0.0082788671024,0.0154175162879,0.00864012021037,0.0218298555377,0.018119266055,0.0353753235548,0.0267084775087,0.00846966005337,0.0101258894362,0.00777705767984,0.0378715244487,-0.0032437442076,-0.00945626477541,0.0171166401976,0.0984289229604,0.0140080767289,-0.0300913487372,0.00746395250212,0.0137697789588
2012-04-02,-0.00497512437811,-0.0110957004161,-0.00013698630137,-0.0252780586451,-0.0138165988455,0.0168316831683,0.00425202937766,0.00274725274725,-0.0121253717685,-0.00154718927282,-0.0028519046649,-0.000431034482758,0.00821405735084,0.00668647845468,0.0158982511924,-0.000897464662329,0.0311695739205,0.0142765821436,0.00126684325694,-0.0037674919268,-0.00922978994271,0.0198300283286,0.00154392465648,-0.0107166778299,0.00820244328098,0.0729953917051,-0.00927185066139,-0.020732364028,0.00252567772352,0.000474946568511
2012-04-03,0.0,0.00646288209607,-0.00220264317181,-0.0115062761506,-0.0171428571429,-0.000493339911199,0.000876253529354,-0.000391926317852,-0.0193192272309,-0.00361197110423,-0.000816326530612,-0.00741063644289,0.0111966064911,-0.00297176820208,0.00728770595691,-0.0038374717833,0.0260297482838,0.0211207811505,-0.00391479562464,-0.00214477211796,-0.0178628389155,0.00185960018596,-0.000930521091811,-0.00672947510094,0.013698630137,0.0716510903427,-0.010930319215,-0.00520405368392,-0.00725371120108,-0.00906704843713
2012-04-04,-0.00207039337474,-0.0253099173554,-0.00886795067202,-0.0566426364573,0.0192497532083,-0.0303475281449,-0.00275563428796,-0.00592066311427,-0.0133022170362,-0.0134366925065,-0.0012277470841,-0.0131004366812,-0.00596529284165,0.00489826676714,-0.00347386704563,-0.0340273113947,0.0110356536503,0.00404384377993,-0.00696217219773,0.0152049959272,-0.0302932645827,-0.00093370681606,0.00108510308479,0.00644942294637,0.00768961901433,0.0654085745694,0.00493858427251,0.00332133960697,-0.015325025261,-0.0103502226501
2012-04-05,-0.0395537525355,0.00702617249253,-0.00667315445572,-0.031612223393,-0.00135909135035,-0.0348380765456,-0.0197015507656,-0.000792393026941,0.00165250236072,-0.0233160621762,0.0143237159812,-0.0170827858081,-0.0134445534838,-0.00334696913351,-0.00300395256917,-0.0229076888183,-0.00473537604457,0.0100518463655,-0.0168805642271,0.0227148330597,-0.0187278010978,-0.00326644890341,0.00450730494249,0.00545888775162,0.00385221502364,0.015556720853,-0.00877742946708,0.00222531293463,-0.00254151135208,-0.0146458583433
2012-04-09,-0.0416243654822,-0.00878734622144,-0.0260351751835,-0.0671563483736,-0.027729468599,-0.0526829268293,-0.0347039953339,-0.0179735334782,-0.0382653061224,-0.0432766615147,0.00548112058465,-0.0289541918755,-0.0177793015624,-0.0126629422719,-0.0157084511467,-0.0391980175715,-0.0155555555556,0.00800421274355,-0.0323285780028,0.00866973719859,-0.0360128617363,-0.0263279445727,-0.00588873392221,-0.00477326968974,-0.0194309507287,-0.013613648113,-0.0327317983821,-0.00720221606648,-0.0175113655498,-0.032884546646
2012-04-10,-0.084,-0.0280504908836,-0.0608302507193,-0.118257261411,-0.0636215334421,-0.0740019474197,-0.0633179368745,-0.0438356164384,-0.0650764242705,-0.0635330578512,-0.0126659856997,-0.0254420008624,-0.0341008878915,-0.0328413284133,-0.0303599374022,-0.0626543902987,-0.028563505269,-0.00693277310924,-0.052104899931,-0.00162074554295,-0.0562158689367,-0.0268518518519,-0.0178819176815,-0.0284360189573,-0.0266574346547,-0.0264559354063,-0.0512852508111,-0.0318944184768,-0.0233456499832,-0.0563731307857
2012-04-11,-0.0161779575329,-0.0246442207567,-0.0386313465784,-0.0666666666667,-0.0419573643411,-0.0384995064166,-0.0576848249027,-0.034699078612,-0.0445590994371,-0.0476437079234,-0.00490196078431,-0.00175669740887,-0.033071557485,-0.00931445603577,-0.0265806857502,-0.0310446408339,-0.022023975467,-0.00841908325538,-0.0387238469541,-0.0061794734014,-0.0496914582657,-0.0264501160093,-0.00977957156163,-0.0176151761518,-0.018711018711,-0.0232558139535,-0.0312696220018,-0.0154185022026,-0.0139337298216,-0.0364796532627
2012-04-12,0.0373443983402,0.0116587175411,-0.00237662519223,-0.00327510917031,0.00164648910412,-0.0146390711762,-0.0285206750222,-0.00416914830256,-0.0182119205298,-0.0220010476689,0.0157754558492,0.0783185840708,-0.00352130139364,0.0194975628046,-0.0190144192679,0.00973348783314,-0.016792611251,0.00169581346052,-0.0111007244683,-0.0160470714095,-0.00731139913593,-0.0205607476636,-0.0173428305977,-0.00910623946037,-0.00190773499827,-0.0101461736887,-0.00919858870968,-0.0088275862069,-0.00188130665298,-0.0161741456889
2012-04-13,0.0221752903907,-0.0141287284144,-0.00909727081875,-0.0598476605005,0.000194420141927,-0.0183019827148,-0.0379066759526,-0.013084853291,-0.0285175583314,-0.031299734748,0.00665725237039,0.0632798573975,-0.0129811996419,0.000746268656716,-0.0275927687916,-0.0253017641597,-0.0207108872096,-0.0167609469935,-0.0181112548512,-0.028097404335,-0.0227048371175,-0.0220037453184,-0.0222806746093,-0.0128944689515,-0.0129077271934,-0.0163511187608,-0.0220113851992,-0.0105467665834,-0.0147783251232,-0.0220516569201
2012-04-16,0.0264830508475,0.0117021276596,0.00341248400398,-0.0157480314961,0.0306071747988,-0.0113285272915,-0.0191339375629,0.0146822204344,-0.0106100795756,-0.0156165858912,0.0220068645265,0.0507343124166,-0.0108207838835,0.0233874009808,-0.0145228215768,-0.0128956623681,-0.00592550790068,-0.0232995507262,0.000832243490667,-0.0201450443191,-0.000667111407605,-0.00332068311195,-0.000467653936087,-0.00102774922919,0.0191082802548,-0.0134521313767,-0.00437467833248,-0.000837053571429,0.00736932305056,0.00160157693729
2012-04-17,0.0720524017467,0.0355339105339,0.0494529540481,0.0447058823529,0.0795244927239,0.0273396424816,0.0214711321142,0.0460499386001,0.0411196432995,0.0319911748483,0.0542106352162,0.0619469026549,0.0253043082984,0.0370087752766,0.000322788896062,0.0220412074748,0.0268341421639,-0.00581764332558,0.0338551146705,0.00162337662338,0.0316541865214,0.0147478591817,0.0100455187569,0.0250871080139,0.0387693402099,0.00935239103582,0.0351177166908,0.0255609201931,0.0325021496131,0.0399949691863
2012-04-18,0.00513874614594,0.0190391459075,0.0271239954076,0.00680272108844,0.0732274704157,0.00205338809035,0.0241560854754,0.0353371242892,0.0272459499264,0.00435019032083,0.0412561576355,0.0651121865376,-0.012056701811,0.00376081233546,-0.0135724672807,-0.0163704396632,0.0282212086659,-0.0123689727463,0.0208032708033,-0.00216274668829,0.025974025974,0.0228789323165,0.00470293149396,0.01,0.0224223163842,-0.0120798319328,0.0197044334975,0.00755033557047,0.0377391004653,0.0368611770586
2012-04-19,-0.041,-0.00803212851406,-0.00532511210762,-0.0438116100767,0.0129568748791,-0.00768442622951,-0.000812677773263,0.00378787878788,-0.00168634064081,-0.00856989823246,0.0183541750706,-0.0151826015593,-0.0283197292455,-0.0275836704671,-0.017444677758,-0.0360339683268,0.0219185881013,-0.0242302401862,-0.000708968450904,0.00217450394129,0.00100435219284,0.0190839694656,0.00724866057359,-0.00340367597005,0.0439617723719,0.00416956219597,-0.00941116622154,0.0158641803507,0.0267306374229,0.0200247218789
2012-04-20,-0.0144628099174,0.00300778485492,0.00861581920904,-0.037037037037,0.0216736320342,0.00310719834283,0.0172699069286,0.0116512655685,0.0118874332848,0.02573932092,0.00981963927856,-0.00251466890193,-0.0157722348199,-0.017524235645,0.00277234181344,-0.011431293165,0.0302943698199,-0.0106541657788,0.0208408192598,0.0250550660793,0.0525252525253,0.0325514600287,0.0257952207628,0.0106565830182,0.0796960593744,0.0251968503937,0.015004527228,0.0395511921459,0.0448275862069,0.0282795564968
2012-04-23,-0.0227038183695,-0.00876270592359,0.00240895564688,-0.0697142857143,0.00578536303153,-0.00260416666667,0.00913757700205,-0.017046580773,0.00828661954667,0.00875273522976,-0.0114579217701,-0.00169419737399,-0.0202147502142,-0.0339107998526,-0.00955465587045,-0.0109263657957,0.0173147885325,-0.0143346170304,0.00843430743645,0.00849780701754,0.0337116154873,0.0185625892432,-0.00187149095446,0.0,0.0635416666667,0.0318753320347,-0.00155078831739,0.0304384250209,-0.0171827152093,0.019926199262
2012-04-24,-0.0325865580448,-0.0094060268246,-0.0119544064498,-0.079954954955,0.00408202012531,-0.0332650972364,-0.00573267625465,-0.0135002934846,-0.0116583392815,0.0101549973276,-0.0153091265947,-0.01125,-0.0359113300493,-0.0404709345107,-0.00693772184576,-0.0142991092358,0.00222407561857,-0.0258538142356,0.0119718309859,-0.00621285791464,0.0151765094028,0.014064697609,-0.0003108003108,0.0268524813052,0.0563259715802,0.0106643356643,-0.0171537484117,0.0465245084464,-0.066289140573,0.0100374894183
2012-04-25,-0.0132924335378,0.0150165880915,0.0456895347213,-0.0743243243243,-0.0488172651023,-0.0286885245902,0.00443503679065,0.0100039231071,0.00477897252091,0.0184082295615,0.00197122018529,-0.00413052457662,0.0171568627451,-0.00337204945673,0.0185094185094,-0.00285306704708,0.0102578319933,-0.021863723201,0.0192013193545,0.000812787862368,0.0339773484344,0.0191053122088,0.0106100795756,0.0320928644589,0.072353652219,0.0271132376396,-0.0170353419781,0.0482930890924,-0.0757223513783,0.0127741624488
2012-04-26,0.0104275286757,0.0350290441824,0.0531135531136,-0.057273768614,-0.0276823214968,-0.0154878678369,0.0361935746238,0.0214498510427,0.0304054054054,0.0253916801729,0.00594177064765,0.00625,0.0304256517953,0.0189107413011,0.0272891665297,0.0133333333333,0.0256267409471,0.00585556278465,0.0290883291947,0.00298345538378,0.0354515050167,0.0323033707865,0.0129849812265,0.0553278688525,0.0497669773635,-0.00570934256055,0.010527667223,0.0520547945205,-0.045393858478,0.00933107125545
2012-04-27,0.00524109014675,0.047274651614,0.0505531438174,-0.0132211538462,-0.0293949771689,0.0036138358286,0.0358849242655,0.0208498808578,0.0234955646128,0.0213561131874,0.00952569954356,0.00966386554622,0.0360946139668,0.0284629981025,0.0177264595869,0.0144543483498,0.0338418862691,0.0150764591859,0.0215886424968,-0.00698361536395,-0.0137555982086,0.0227167362077,-0.0373341561247,0.0585034013605,0.0201309328969,-0.0269670592251,0.0123614120046,0.0385860766325,-0.0547854785479,0.00920765689363
2012-04-30,0.0105596620908,0.0503889674682,0.0541419281877,-0.00859950859951,-0.0386348384623,0.0240208877285,0.0402889408892,0.0316596087921,0.0263475948755,0.027114967462,0.0133892885691,0.0199406024608,0.0426013583042,0.0347195726822,0.0273054283846,0.0028818443804,0.0357142857143,0.0236596483612,0.0256802921428,0.0252786083175,-0.00322893122376,0.0228971962617,-0.0371875,0.0751028806584,0.0223636957231,-0.0513128539557,0.0236862542066,0.0468834688347,-0.0105591137268,0.0075976845152
2012-05-01,0.0315789473684,0.0578512396694,0.0551491277434,0.0122399020808,-0.0579559421386,0.0291159343568,0.050880032369,0.0194367314558,0.0382763601348,0.0132275132275,0.0211281642416,0.0299199325748,0.0400081753615,0.0598159509202,0.0225832656377,0.0118906064209,0.0380027739251,0.0275229357798,0.0125260960334,0.0288121772221,0.00292492687683,0.00693481276006,-0.0430592258666,0.0423700761337,0.0194489465154,-0.0269849507006,0.0199095022624,0.0269912675311,0.0224759186586,0.00850095785441
2012-05-02,-0.00829015544041,0.0362979528643,0.00227151256013,-0.0121654501217,-0.00782720697513,0.0179324894515,0.0306071249373,-0.00252476208973,0.0197384066587,0.016480595428,0.0155420027543,0.0170053919535,0.0220883534137,0.0473684210526,0.0139916371824,0.000953743443014,0.0299121844127,0.0240885416667,0.00809061488673,0.0224688684353,-0.0122422680412,-0.00960219478738,-0.0435386753126,0.0410188554416,0.0151368760064,-0.0376121463078,0.021727884118,0.0283293619275,0.0287459575997,-0.0074964302713
2012-05-03,-0.0278637770898,0.0212585034014,-0.00200668896321,-0.0328068043742,-0.0356371490281,0.00629260618773,-0.00215855572998,-0.00894419599456,0.0105386416862,-0.000526870389884,0.0116164599331,-0.015734989648,0.00805289059005,0.0196733481811,0.00912145943351,-0.0180921052632,0.0228136882129,0.0126131953428,0.000689417442261,0.0181179015684,-0.0109819121447,-0.0199546485261,-0.0352123552124,0.02071197411,-0.000317107975266,-0.04541499913,-0.00419260576801,0.0125,0.000699300699301,-0.00492255973106
2012-05-04,-0.0396246089677,-0.00117904665656,-0.0183950946414,-0.0609013398295,-0.0586102126825,-0.0432098765432,-0.0233562315996,-0.0153666601828,-0.00960412274537,-0.0219550444328,0.000196579516414,-0.0191427382439,-0.00879577012403,-0.009963099631,-0.00159795461809,-0.0365708857754,0.00482962167964,-0.015595162317,-0.0078098082003,0.0100081146876,-0.0311385014596,-0.0299184043518,-0.0025641025641,0.00578406169666,0.00754051018771,-0.0550780564813,-0.0307150050352,0.000779423226812,-0.00558659217877,-0.0175270108043
2012-05-07,-0.0417972831766,-0.00185154014476,-0.010996379241,-0.0185873605948,-0.054347826087,-0.0535441101479,-0.0305134474328,-0.0134870992963,0.016486104569,-0.0131995776135,-0.00769079077105,-0.0357737104825,-0.0160876431109,-0.0154867256637,-0.00461562947636,-0.0277777777778,0.012661637931,-0.0198261238338,-0.0151602159182,-0.0177624602333,-0.0427599611273,-0.01964367291,0.00957481337228,0.00255183413078,0.00415136516047,-0.0159189580318,-0.0335061322544,0.00388299249288,0.00472358292512,-0.0215439856373
2012-05-08,-0.0765306122449,-0.0176196808511,-0.0238666666667,-0.0628778718259,-0.0550983540747,-0.0637860082305,-0.0501491962653,-0.0190661478599,0.011592858799,-0.0276762402089,-0.0324028889323,-0.073240589198,-0.0273164979857,-0.0477568740955,-0.00365427391166,-0.0549941245593,0.0026723677178,-0.0375212585034,-0.0227949599084,-0.0190224570674,-0.0469863901491,-0.0160697887971,0.00925925925926,-0.000635122261035,-0.00317965023847,-0.0229333333333,-0.0320699708455,-0.000257665550116,-0.000348918353105,-0.0346669832601
2012-05-09,-0.0595611285266,-0.0260624169987,-0.035861885082,-0.051724137931,-0.0647094068304,-0.0533678756477,-0.0490749756573,-0.0294003115265,0.0340485074627,-0.043410041841,-0.0493994575746,-0.076264274062,-0.0287819253438,-0.0613783201723,-0.0160190325139,-0.0593139590281,-0.00506261657341,-0.057215511761,-0.0251089199725,-0.0304474450622,-0.0326157860404,0.000461680517082,-0.00484261501211,-0.00699078487448,-0.0126903553299,-0.0252778773754,-0.0556962025316,-0.00849639546859,0.00716032134125,-0.0334492267114
2012-05-10,-0.0467091295117,-0.0236469608659,-0.0337801608579,-0.036432160804,-0.0519189656928,-0.147993746743,-0.0247787610619,-0.0233470669021,0.0336037079954,-0.0268845545598,-0.0352277150642,-0.039545645772,-0.0279599585778,-0.0462322533673,-0.011734855693,-0.0526441732472,-0.000265533722783,-0.0533375918237,-0.0252612240211,-0.0199203187251,-0.0320052253429,0.01989819528,-0.00576276612774,0.000634115409004,-0.00174464710547,-0.00765585125775,-0.0447818321,-0.00205761316872,0.0101327742837,-0.0260617760618
2012-05-11,-0.0293159609121,-0.00758853288364,-0.024443237371,-0.0246433203632,-0.0297761582509,-0.136559139785,-0.00994774919614,-0.0167917819044,0.0612582781457,-0.0171031533939,-0.03125,-0.0462452269835,-0.0145072037489,-0.0096906448006,-0.00608194622279,-0.114863199408,0.00614152202937,-0.0413837698028,-0.0218775321218,-0.0208891269416,0.00569132909274,0.0219626168224,-0.00931876606684,0.0223642172524,0.00191082802548,0.0089103397067,-0.028961038961,0.0223260643821,0.0191362359551,-0.0106304985337
2012-05-14,-0.0403489640131,-0.0278246205734,-0.0317288135593,-0.0757575757576,-0.0369081514289,-0.123922413793,-0.0132149702411,-0.0279373885477,0.0308155699722,-0.0374531835206,-0.0294117647059,-0.0375323554789,-0.017052863878,-0.0265917602996,-0.0134314039015,-0.143349753695,-0.00532056397978,-0.048566792861,-0.02472303207,-0.00836707152497,0.0010152284264,0.0163094128611,-0.0104484809516,0.0162265351575,-0.0017490857052,-0.00165441176471,-0.0374149659864,0.00876740587932,0.00487550060944,-0.0212844036697
2012-05-15,-0.0508287292818,-0.0326565143824,-0.0318262532441,-0.061935483871,-0.0395114179501,-0.115934065934,-0.0188488042156,-0.0402618008727,0.0160440064176,-0.0440386680988,-0.0385313697801,-0.0397350993377,-0.0120719264572,-0.0178571428571,-0.0210492744379,-0.124347177319,-0.00746268656716,-0.027167310878,-0.0202789825343,-0.0228925397253,-0.00306018361102,0.00466635557629,-0.00692097215516,0.00953288846521,-0.00382775119617,-0.0158296943231,-0.0336563645888,0.0123711340206,0.0118673647469,-0.0199237486164
2012-05-16,-0.07,-0.0347707516618,-0.022953539823,-0.0805194805195,-0.0430279735212,-0.111111111111,-0.00767970509932,-0.0349047141424,0.00135317997294,0.00492072170585,-0.0266965559405,-0.0556291390728,-0.00748457570547,-0.0252390057361,-0.00886524822695,-0.127374018739,-0.00589180503482,-0.00539447066757,-0.0152887216277,0.00354997269252,-0.0215778826703,0.00876788186433,0.00973236009732,0.01152,-0.00482005141388,-0.00588559867574,-0.0238605898123,0.0155803687354,0.00260100572221,-0.00694616720417
2012-05-17,-0.0668151447661,-0.0634487463756,-0.0552164261931,-0.0938722294654,-0.0801030817137,-0.0152905198777,-0.0224843718492,-0.0532342306147,-0.0210762331839,-0.0108342361863,-0.0712124268711,-0.0617608409987,-0.0134943181818,-0.0385496183206,-0.0158857509628,-0.167213942915,-0.0294820717131,-0.0245164192533,-0.025326893627,-0.00921409214092,-0.0269905533063,-0.0117967332123,-0.00289808404444,0.00475285171103,-0.0300285986654,-0.00753122703894,-0.0451449178576,0.0201030927835,0.0421999308198,-0.0112735381566
2012-05-18,-0.0704697986577,-0.0710280373832,-0.0599944320713,-0.0704787234043,-0.0714668955897,-0.00249066002491,-0.0324774180453,-0.0699216395419,-0.0383329618899,-0.00326264274062,-0.0653276526679,-0.0729537366548,-0.0263051396196,-0.0564546480994,-0.0154589371981,-0.0938457254247,-0.0440552016985,-0.0222596964587,-0.0304142011834,-0.0054704595186,-0.0545938748336,-0.00365797896662,-0.00243269542653,0.001875,-0.0378258105531,-0.021895124195,-0.0563060050823,0.00888776028441,0.050645994832,-0.0196369025565
2012-05-21,-0.0363636363636,-0.0359063313096,-0.0183447696401,-0.0710382513661,-0.0172999014563,-0.00246002460025,-0.0132897158045,-0.0387280880554,-0.0173072600584,0.0277932184547,-0.0454545454545,-0.0470640968176,-0.00841922645168,-0.0323201231243,-0.00713128038898,-0.0917193789534,-0.0307568868681,0.00432014552069,-0.00920722228865,-0.0163309744148,-0.0240027045301,-0.00229252636405,-0.00292397660819,0.00281778334377,-0.0275565466709,0.0069968698214,-0.0235118238652,0.0109918200409,0.0672327153006,-0.00087489063867
2012-05-22,-0.0256111757858,-0.0274619555711,-0.0150959367946,-0.0440165061898,-0.0128276014597,0.0118085767557,-0.00681677339393,-0.031204794379,-0.0137604331153,0.0421348314607,-0.0083927822073,-0.0275862068966,-0.0111968914566,-0.0317214700193,-0.00146603681381,-0.0613462084635,-0.031149301826,0.00363264842774,-0.0124431682221,-0.0074421168688,-0.0150068212824,0.00325127728751,-0.00891410048622,0.0056657223796,-0.0206532180596,0.0142355333703,-0.0231738717983,0.0081466395112,0.0738185581235,0.00200778014807
2012-05-23,0.0143369175627,-0.0247218788628,-0.0107557316728,0.00847457627119,0.0066941872141,0.0,-0.0109379836962,-0.0226564123883,-0.0193693693694,0.00924918389554,-0.000628140703518,-0.0430107526882,-0.0180372974625,-0.0400156924284,-0.00699300699301,-0.0339524085897,-0.0231681034483,0.00045197740113,-0.00644930132569,-0.0234013605442,-0.026533425224,-0.0242451967063,-0.0295582329317,0.00537804492249,-0.00774943493704,0.00832562442183,-0.00851414446581,0.00997187420097,0.0911449325493,-0.00149887584312
2012-05-24,0.0155131264916,0.0123839009288,0.0237885462555,0.0230215827338,0.0412046223882,-0.00931677018634,-0.00072202166065,-0.00360704434543,0.00251946862116,0.0197152245345,0.0573414422242,-0.0130718954248,-0.00910212897254,-0.0206431123462,0.00260883743682,0.00121322414316,0.00574712643678,0.0213281069864,0.00761421319797,-0.0114879649891,-0.0218446601942,-0.0183654729109,-0.0216373324721,0.0104068117313,0.00786240786241,0.0244308717379,0.00223807525528,0.000505305709955,0.054928642549,0.00852023555945
2012-05-25,0.0240673886883,0.00731662703494,0.0122908337035,0.0185979971388,0.0142147232174,-0.00811485642946,0.00398615336201,0.00907323395982,0.0157589803013,0.013093289689,0.0507922726286,0.0403071017274,-0.0080527847049,-0.0127642600718,-0.00359829898593,0.000307314074985,0.0158245419212,0.0133379326204,0.0151348712315,-0.00715071507151,-0.00704225352113,-0.0192748967416,-0.0162575191026,0.00093574547723,0.00677238189627,0.0393152746426,0.00892857142857,-0.00176189277624,0.0460731267421,0.0074326026707
2012-05-29,0.0341981132075,0.00413817920115,-0.0191155492154,0.0897058823529,0.00590529247911,-0.00493218249075,0.00549108992955,0.00614927905004,0.0244739249771,0.0124391563007,0.0516945516946,0.0413922859831,-0.00658673390624,-0.00238568588469,-0.00440744368266,0.0345045900601,0.0126931567329,-0.00407516413856,0.0150856867005,-0.000276701715551,-0.00623484586076,-0.0160845588235,-0.0070055392636,0.00936621916953,0.0029484029484,0.0107880782593,0.0187891440501,0.0101137800253,0.0417275531742,-0.00137603202402
2012-05-30,0.010752688172,-0.0158273381295,-0.0292221744736,0.0330935251799,-0.0143385235802,-0.0202702702703,-0.0170549084859,-0.00298634812287,0.0182982616651,-0.00700808625337,0.0359712230216,0.0439716312057,-0.0116339193382,0.0039952057531,-0.0110929853181,-0.0308623298033,0.0119179600887,-0.0134600158353,0.00375575478556,-0.00166620383227,-0.0141966759003,-0.0148148148148,-0.0132461161079,0.00876369327074,-0.0148765734837,0.00802041560335,-0.0026359600444,0.000757575757576,0.0268230003212,-0.0264245460238
2012-05-31,-0.00706713780919,-0.00253485424588,-0.0274678111588,0.0266106442577,-0.0524215892719,-0.0215517241379,-0.00699008868023,-0.00957039557635,0.0339917317409,-0.00485175202156,0.0182275298554,0.075720566683,-0.0164487339145,0.0155292194524,-0.00360301342941,-0.0324421748273,0.00248207391065,-0.0156991190422,-0.00456785671355,0.0066870994706,0.00283185840708,-0.0103141115799,-0.0014898195663,0.0242290748899,-0.00992515457208,0.00752293577982,0.000692520775623,0.00860759493671,0.0191789507053,-0.0416562421816
2012-06-01,-0.0376028202115,-0.0516279906458,-0.0580895008606,-0.0154711673699,-0.0644618834081,-0.0263322884013,-0.0365400495458,-0.0298126064736,-0.000913867946082,-0.0370569280344,-0.0295809367297,-0.0236518448439,-0.0357569152525,-0.0198621807864,-0.0208163929094,-0.0599818236898,-0.0326530612245,-0.0452647025624,-0.0250689696534,-0.011068068622,-0.0212690535271,-0.0229186155285,-0.0163393299224,0.00780274656679,-0.041280676093,-0.0209575429088,-0.0200976971389,-0.00858585858586,0.00739342457134,-0.0567772394086
2012-06-04,-0.027027027027,-0.0412202651171,-0.0356933879462,-0.0337078651685,-0.0742935278031,-0.0138451856514,-0.0229861038554,-0.0286876471848,-0.00205338809035,-0.0549273021002,-0.00784961784755,-0.0567343173432,-0.029644372283,-0.0270707070707,-0.00279054497702,-0.0746543778802,-0.0210440010932,-0.0445932145694,-0.0253697246603,-0.00249307479224,-0.0173758865248,-0.0238652316331,-0.0175177656586,0.0137114365846,-0.0354388843314,-0.0215384615385,-0.0214917825537,-0.00277357539082,0.0105015673981,-0.0517694135301
2012-06-05,-0.0501710376283,-0.0456907364272,-0.0401396160558,-0.0445344129555,-0.0959237926451,-0.0285006195787,-0.0374034003091,-0.0373024236038,-0.0140656396517,-0.0576923076923,-0.017132367938,-0.0492321589883,-0.0369334369334,-0.0251096054205,-0.00606656828988,-0.0489596083231,-0.0294277929155,-0.0344396453739,-0.0375698490073,-0.00221422640465,-0.0355524573022,-0.0261560018683,-0.028219852338,0.00340241261986,-0.0331536828352,-0.00198986975398,-0.0560109289617,-0.013266583229,-0.00264962593516,-0.0528623324565
2012-06-06,0.00709219858156,-0.00127923976608,-0.00531208499336,0.0612813370474,-0.0389817024662,0.0181818181818,0.0222175201016,0.00406504065041,0.00718778077269,-0.00868621064061,0.0179738562092,-0.0172101449275,-0.00277269160345,-0.00238758456029,0.00956779940614,0.00312207305651,-0.00602574637086,-0.00836963999083,0.0021726010863,0.0133518776078,0.000351246926589,-0.00610902255639,-0.00828637719589,0.0214086255042,0.00365084633256,0.0273056057866,-0.00139101404924,0.00832702498107,0.00750821210699,0.00488808850013
2012-06-07,0.0,-0.0105282265384,0.00500147102089,0.00954979536153,-0.00549707602339,0.0151038388924,0.021117881908,0.0158900579772,-0.00177698800533,-0.00433369447454,0.0384773662551,-0.0272479564033,0.0080189923503,0.00402414486922,0.00591715976331,-0.0102452654455,-0.0060522696011,-0.0107860011474,0.0129211447893,0.0199280376418,0.00141193081539,0.00331596399811,0.00746021220159,-0.000307219662058,-0.00180772391126,0.0300491713713,0.0174394463668,0.0,0.000777604976672,0.0262367837097
2012-06-08,0.025641025641,0.0455235204856,0.0402010050251,0.0771428571429,0.0243259436788,0.0482936252415,0.0459610027855,0.0485074626866,0.0413903498742,0.0356943669827,0.0916596104996,0.0494186046512,0.0320236813778,0.0504549214227,0.019265902674,0.0547856912665,0.0292545710267,0.0120595885552,0.0380167322835,0.0344152210409,0.0420137631293,0.0234561991383,0.0194630872483,0.0192009910189,0.0335650110188,0.0536999446392,0.0482837202678,0.0343861436577,0.040755777639,0.0375395152792
2012-06-11,-0.00845410628019,0.0297348484848,0.0386832524272,0.0552325581395,0.0232644017725,0.0229738353542,0.0344348198054,0.0350451840423,0.0313214449017,0.0529914529915,0.053091817614,0.0224938875306,0.0210503589356,0.0377906976744,-0.00345679012346,0.058764940239,0.0136795086544,0.00320665083135,0.0309647174932,0.026936961955,0.0122699386503,0.0230105465005,0.0186711522288,0.0129111589302,0.0273856097976,0.0464298927118,0.0443583118002,0.029582806574,0.0232666356445,0.0313859949888
2012-06-12,0.00840336134454,0.0463762673676,0.0739393939394,0.0550847457627,0.0406763048272,0.0414540816327,0.0439948619139,0.0538528896673,0.0344202898551,0.0680272108844,0.0678564017431,0.00712589073634,0.0282379518072,0.0425183973835,0.0140217749918,0.0556628056628,0.0269511510387,0.00494408475574,0.0511426806671,0.0360610263523,0.027105168052,0.0273381294964,0.0260003376667,0.0271270036991,0.0265202702703,0.0322639115461,0.0489146164978,0.0421106037544,0.0339115486795,0.0472159767227
